Entity,Code,Year,Coal (% of total),Nuclear (Rate),Natural gas (Rate),Oil (Rate),Hydroelectric (Rate),Other renewables (excluding hydro) (Rate)
Serbia,SRB,2007,70.0519835841313,0,1.10259917920657,1.3844049247606,27.4610123119015,0
Serbia,SRB,2008,72.4389780348076,0,1.12676821156091,0.466997909369824,25.9672558442616,0
Serbia,SRB,2009,71.3221453378934,0,0.458654789363451,0.273071926615234,27.9461279461279,0
Serbia,SRB,2010,67.0550196403281,0,0.873794190738316,0.296609037223098,31.7745771317104,0
Serbia,SRB,2011,75.7021880917315,0,1.31758889122659,0.186724174205765,22.7934988428361,0
Serbia,SRB,2012,72.8041801443145,0,1.31873600398109,0.185231262613696,25.6725000691161,0.0165878742639131
Serbia,SRB,2013,73.1383995717236,0,0.767328625691488,0.0254926453718102,26.010146072858,0.0535345552808015
Serbia,SRB,2014,66.2739939006159,0,0.702625127070502,0.0298989415774682,32.8978054176882,0.0867069305746577
Serbia,SRB,2015,72.4298443942014,,0.579864343662721,0.0744779890942945,26.812076073946,0.0930974863678681
Singapore,SGP,1971,0,0,0,100,0,0
Singapore,SGP,1972,0,0,0,100,0,0
Singapore,SGP,1973,0,0,0,100,0,0
Singapore,SGP,1974,0,0,0,100,0,0
Singapore,SGP,1975,0,0,0,100,0,0
Singapore,SGP,1976,0,0,0,100,0,0
Singapore,SGP,1977,0,0,0,100,0,0
Singapore,SGP,1978,0,0,0,100,0,0
Singapore,SGP,1979,0,0,0,100,0,0
Singapore,SGP,1980,0,0,0,100,0,0
Singapore,SGP,1981,0,0,0,100,0,0
Singapore,SGP,1982,0,0,0,100,0,0
Singapore,SGP,1983,0,0,0,100,0,0
Singapore,SGP,1984,0,0,0,100,0,0
Singapore,SGP,1985,0,0,0,100,0,0
Singapore,SGP,1986,0,0,0,98.4022556390977,0,0.798872180451128
Singapore,SGP,1987,0,0,0,98.5725081870854,0,0.713745906457301
Singapore,SGP,1988,0,0,0,98.7035766033707,0,0.64821169831465
Singapore,SGP,1989,0,0,0,98.7973967176004,0,0.601301641199774
Singapore,SGP,1990,0,0,0,98.9181621484027,0,0.540918925798651
Singapore,SGP,1991,0,0,0,97.1041900596891,0,1.44790497015543
Singapore,SGP,1992,0,0,11.8875183885934,85.3400475274414,0,1.38621704198257
Singapore,SGP,1993,0,0,32.8868262841472,64.5290581162325,0,1.29205779981015
Singapore,SGP,1994,0,0,31.1525732649048,66.4971941100293,0,1.17511631253298
Singapore,SGP,1995,0,0,29.7967991368459,68.0003596475454,0,1.10142060780435
Singapore,SGP,1996,0,0,27.207468879668,70.7593360995851,0,1.01659751037344
Singapore,SGP,1997,0,0,24.3103576474087,73.8679455721615,0,0.910848390214886
Singapore,SGP,1998,0,0,26.3788546255507,71.8942731277533,0,0.863436123348018
Singapore,SGP,1999,0,0,20.199864498645,78.140243902439,0,0.829945799457995
Singapore,SGP,2000,0,0,18.4999210484762,79.9526290857413,0,0.773724932891205
Singapore,SGP,2001,0,0,28.0999728006286,69.0410710508024,0,1.42947807428451
Singapore,SGP,2002,0,0,43.5004615739672,53.7704823447958,0,1.36452804061851
Singapore,SGP,2003,0,0,62.0995131891769,35.0984942828031,0,1.40099626400996
Singapore,SGP,2004,0,0,70.1991252614708,27.1983917850642,0,1.3012414767325
Singapore,SGP,2005,0,0,74.3987648182556,23.0994687671735,0,1.25088320728548
Singapore,SGP,2006,0,0,77.8003143856802,19.7809441711881,0,1.20937072156584
Singapore,SGP,2007,0,0,79.2016142756424,18.4304572970608,0,1.18396421364841
Singapore,SGP,2008,0,0,80.3988781551885,17.0865594362011,0,1.2584797564542
Singapore,SGP,2009,0,0,81.7831056322648,15.627654153219,0,1.29826008881555
Singapore,SGP,2010,0,0,77.2006789973766,20.2001719538811,0,1.3050858667137
Singapore,SGP,2011,0,0,77.9694901994872,19.3924116650007,0,1.32774131861446
Singapore,SGP,2012,0.0127738391773648,0,84.2988226778225,12.9995103361649,0,1.35828489919312
Singapore,SGP,2013,0.644166023890429,0,91.7905313848527,4.70095269861786,0,1.54683232921262
Singapore,SGP,2014,1.09761036857027,0,95.2652895909275,0.698663426488457,0,1.66261644390441
Singapore,SGP,2015,1.19607259744124,,95.0292571655261,0.698204899335515,0,1.82088664088069
Slovakia,SVK,1971,66.3414634146341,0,4.98849516797055,15.0851357570179,13.5849056603774,0
Slovakia,SVK,1972,67.0134483633596,0.0253742704897234,4.98181510614903,14.9031548676309,13.0762073923708,0
Slovakia,SVK,1973,64.3954793072608,1.88633222213188,5.26059029189365,17.7087568094967,10.748841369217,0
Slovakia,SVK,1974,51.0709296911377,3.77153499922396,6.12292410367841,21.7833307465466,17.2512804594133,0
Slovakia,SVK,1975,52.4870970154836,1.39875832149001,6.75443189468173,24.3847707382751,14.9749420300696,0
Slovakia,SVK,1976,51.8151133154233,3.0447062065165,6.867810153613,24.3645381277123,13.9078321967349,0
Slovakia,SVK,1977,43.6205657542301,0.744757300581433,7.40184229437512,32.5014699157248,15.7313647350885,0
Slovakia,SVK,1978,40.8631415241058,0.123120787973043,11.4826334888543,32.8926905132193,14.6384136858476,0
Slovakia,SVK,1979,32.6663895980526,12.7471353084367,14.1779967939203,29.2228225375527,11.1856557620376,0
Slovakia,SVK,1980,37.862473080583,22.6523764210948,10.2368908699354,17.9446086041969,11.3036510241899,0
Slovakia,SVK,1981,37.8381121542756,26.0492260847501,13.1540218218726,12.9814767825425,9.97716315655925,0
Slovakia,SVK,1982,35.8582278481013,29.5696202531646,17.0835443037975,8.74936708860759,8.73924050632911,0
Slovakia,SVK,1983,40.4534109816972,31.9779534109817,7.08714642262895,10.9556988352745,9.52579034941764,0
Slovakia,SVK,1984,41.3646162330175,36.2911716047526,6.21146036998045,8.33709329723768,7.79565849501178,0
Slovakia,SVK,1985,37.1519708361814,42.7523353839143,2.8753702437913,7.57347915242652,9.64684438368649,0
Slovakia,SVK,1986,32.917527076573,49.3741834885583,5.33945804711534,5.30995827889924,7.05887310885415,0
Slovakia,SVK,1987,33.3621659026036,49.7924055012542,2.93659718017473,5.5531528414497,8.35567857451777,0
Slovakia,SVK,1988,34.4211275120043,51.0136937577805,1.72950382358172,5.03290058687533,7.80277431975814,0
Slovakia,SVK,1989,33.1666666666667,51.9529914529914,2.25641025641026,4.23931623931624,8.38461538461539,0
Slovakia,SVK,1990,31.8586500372593,47.2055535945405,7.14986076793348,6.41251911989646,7.37341648037024,0
Slovakia,SVK,1991,27.0021845760686,48.1802069164503,8.75066979926631,10.2633856807221,5.80355302749268,0
Slovakia,SVK,1992,33.5700757575758,47.5637052341598,3.7448347107438,6.78374655647383,8.33763774104683,0
Slovakia,SVK,1993,26.4223922808185,47.7707536183663,4.89935118948594,6.47978705706205,14.4193977707536,0
Slovakia,SVK,1994,21.069997643177,49.4736428627543,8.58669180611203,3.7630607274727,17.1066069604839,0
Slovakia,SVK,1995,26.449220523687,43.276070833964,9.00938398668079,2.80006054184955,18.4652641138187,0
Slovakia,SVK,1996,25.2141117309657,44.1934470024358,9.19698279248841,4.78903119352558,16.6064272805846,0
Slovakia,SVK,1997,27.4019079551351,44.1982996048377,9.30826647507285,2.85794116473077,16.2216101864048,0
Slovakia,SVK,1998,25.1709933157158,44.279496346961,9.13648375563501,4.78392662832271,16.5824654127157,0
Slovakia,SVK,1999,25.2303860523039,46.6714107809998,10.8663938800925,1.2026329834549,15.918875644903,0
Slovakia,SVK,2000,19.8421975452952,53.555425676992,10.8578479122021,0.65588674589259,14.9847392687837,0
Slovakia,SVK,2001,19.641511803114,53.6884731290809,8.47250125565043,2.16599698643898,15.4664741336012,0.483425414364641
Slovakia,SVK,2002,17.378616664597,55.7338879920527,7.79523159071154,2.1855209238793,16.3541537315286,0.471873835837576
Slovakia,SVK,2003,20.6641709158975,57.6518427677015,7.73252436584264,2.28490285935584,11.2308784612406,0.325953656490028
Slovakia,SVK,2004,20.075508864084,55.8962573867367,7.94812869336835,2.41956664478004,13.4602757715036,0.0853578463558766
Slovakia,SVK,2005,19.0737433018627,56.5418474100536,6.96606277111508,2.3634855830569,14.7933146210768,0.121204388874713
Slovakia,SVK,2006,18.3322133691722,57.6365556302198,6.11180442225849,2.31032606956577,14.0763495568142,1.29275863172378
Slovakia,SVK,2007,18.725799512405,54.9763373010182,5.79736125053779,2.54553276925283,15.9579807830202,1.73167933457622
Slovakia,SVK,2008,17.9033379694019,58.07719054242,5.58762169680111,2.36787204450626,14.0438108484006,1.82197496522949
Slovakia,SVK,2009,16.4975500598017,54.3269416258343,7.60060187507234,2.41521663644431,16.8525020255411,2.0949882325707
Slovakia,SVK,2010,14.8558112438101,53.0658316341392,8.03233323623653,2.18467812408972,19.1341392368191,2.49417419166909
Slovakia,SVK,2011,14.2746040723982,54.4789309954751,11.135463800905,2.07154977375566,13.3554864253394,4.31631787330317
Slovakia,SVK,2012,13.7884778311212,54.6985314882801,10.0713075402429,1.78621858232138,14.4839028523016,4.83973453826603
Slovakia,SVK,2013,12.3658553692923,55.1308129339973,8.39236866100863,1.50452409342779,17.0021743704847,5.27810899908817
Slovakia,SVK,2014,12.3618682775895,57.0907617504052,5.96360689553558,1.11242080447915,15.5039045233535,7.44069544717843
Slovakia,SVK,2015,12.5112646440372,58.1576623276888,6.02282967858216,1.4418744367678,14.5163712826675,8.16311204565936
Slovenia,SVN,1990,31.2600450016072,37.1423979427837,0.0160720025715204,7.875281260045,23.7062037929926,0
Slovenia,SVN,1991,28.4212178279975,38.857501569366,0.0156936597614564,4.39422473320778,28.3113622096673,0
Slovenia,SVN,1992,37.5810110174984,32.1694750486066,0.016202203499676,2.50324044069994,27.7300712896954,0
Slovenia,SVN,1993,39.2767453540934,33.1156872593337,0.0167420056922819,2.18483174284279,25.4059936380378,0
Slovenia,SVN,1994,35.7813105854983,35.742535866615,0.0155098875533152,2.10158976347421,26.3590538968592,0
Slovenia,SVN,1995,35.6539921009835,37.0092155192442,0.116162007279486,2.03670719430032,25.1839231781925,0
Slovenia,SVN,1996,34.1885578616834,35.5901049245615,0.0612698169564218,2.02956268668147,28.1305047101172,0
Slovenia,SVN,1997,35.7164541590771,38.091985428051,0.0758955676988464,2.64875531268974,23.4669095324833,0
Slovenia,SVN,1998,36.3053613053613,36.7278554778555,0.793997668997669,1.04895104895105,25.1238344988345,0
Slovenia,SVN,1999,33.7807268888554,35.4094405067109,1.2969386216257,1.07072839692354,28.2084150203589,0.233750565525562
Slovenia,SVN,2000,33.8446858485026,34.9456840869055,2.15061655901351,0.403699354081033,28.141514973576,0.513799177921315
Slovenia,SVN,2001,34.0038711461358,36.3403843495092,2.04617724319093,0.871007880547491,26.2408405917323,0.49771878888428
Slovenia,SVN,2002,36.3200438416221,37.8682011234416,1.97287299630086,0.452116728318948,22.6880394574599,0.698725852856556
Slovenia,SVN,2003,36.9609261939218,37.6772793053546,2.67727930535456,0.361794500723589,21.3965267727931,0.882778581765557
Slovenia,SVN,2004,33.9925348700151,35.7474952524393,2.34431274965621,0.281579464344182,26.8089843494205,0.792351515945256
Slovenia,SVN,2005,34.8680293709069,38.9230667460475,2.24250843421314,0.27783290335384,22.8947542501819,0.754117880531852
Slovenia,SVN,2006,35.9642739000992,36.7052596758187,2.45451538207079,0.344029110155475,23.757856434006,0.740985775719484
Slovenia,SVN,2007,36.4421990294489,37.8581399986705,3.01136741341488,0.192780695340025,21.7110948613973,0.751179950807685
Slovenia,SVN,2008,32.4592962985548,38.2523324592963,2.90261601317154,0.0975669248124886,24.5014939935362,1.76840051222636
Slovenia,SVN,2009,31.2869597024934,34.9875022861672,3.61519234286411,0.170700481619216,28.7447418155216,1.17051758824605
Slovenia,SVN,2010,32.5315287603814,34.8015995078437,3.37127037834512,0.0492156259612427,27.7945247616118,1.42110119963088
Slovenia,SVN,2011,33.3459000942507,39.0512095507383,3.07257304429783,0.100534087338988,22.3814011938423,1.99811498586239
Slovenia,SVN,2012,33.0910728067919,35.5544121430409,3.41523025469514,0.0578852585541549,25.0771803447389,2.76562901980962
Slovenia,SVN,2013,30.84319058764,33.5252071604782,3.21968498956291,0.0442785754949712,29.280789423746,3.04257068758302
Slovenia,SVN,2014,21.9017654256249,37.1147235331818,2.17910621686185,0.244712462856144,35.4949600885626,3.02394686243664
Slovenia,SVN,2015,29.5943848282378,38.1441210238401,2.72659782682054,0.114733076871161,25.7002092191402,3.69170547344267
Small states,,1971,0,0,13.9647704710079,20.2704815250094,12.9014253286468,1.30873248290596
Small states,,1972,0,0,13.7593334550658,20.6455397897541,12.6737586672612,1.36677789548895
Small states,,1973,0,0,12.6860052108712,20.2277771160497,13.8789552421687,1.65267223848047
Small states,,1974,0,0,13.2315104016685,19.3156170324314,14.4824482136011,1.41583415986913
Small states,,1975,0,0,15.1129835057384,16.6721189670572,15.1307009541624,1.52960638061205
Small states,,1976,0,0,16.4229780877575,16.000657854064,14.2533078871569,1.76846597859169
Small states,,1977,0,0,16.9810118705267,15.4549482862929,14.2748556388575,1.73459401189304
Small states,,1978,0,0,18.321765880666,14.7578542198199,13.5640098933808,1.80177981370339
Small states,,1979,0,0,20.6884998501643,13.4234236679258,12.8565626282288,1.47692366125124
Small states,,1980,0,0,22.2264441944179,12.3648458753042,12.4986340709937,1.35548566685425
Small states,,1981,1.36378841100322,0,23.5131443462702,11.6914748742806,12.0983329921216,1.52327679319691
Small states,,1982,1.34018738095788,0,23.9602196108643,11.202218434311,12.1228688960125,1.56452309472691
Small states,,1983,1.41832407786407,0,24.5833695584911,10.5757046811721,11.9611082775384,1.6515108218069
Small states,,1984,1.25760363739146,0,29.7259749822513,8.46084122538235,10.1047245140494,0.640873057798093
Small states,,1985,1.77928368347255,0,30.4506316875372,7.60429466132745,9.69301898540392,0.662788399131372
Small states,,1986,1.64586446395245,0,30.2685683316846,8.02875102307987,9.51140551032019,0.735428087835383
Small states,,1987,2.32849047955013,0,29.6415138418644,8.12799920842154,9.29130021037035,0.800713676666063
Small states,,1988,2.07935749934563,0,29.7920803837609,8.25781331842647,9.25142463436053,0.809341580979011
Small states,,1989,2.51666354643256,0,29.8108789449524,7.85948896721454,9.21243880067969,0.790547157593362
Small states,,1990,2.54748089195414,0,30.8948398797668,11.4404447869138,8.4285793573639,0.978524561362593
Small states,,1991,2.87350667832099,0,32.0236159135317,12.1987158126386,11.312114489641,0.962545261023318
Small states,,1992,2.97047130955675,0,34.5311070156178,14.0064936958162,10.5683099857597,0.91386359104733
Small states,,1993,3.27564998999253,0,38.2397980266117,14.2572415891994,10.5300650746454,0.981362077368057
Small states,,1994,2.792604519821,0,37.958314574939,15.2700264586724,9.90562800896971,1.03586144398011
Small states,,1995,1.90194334231293,0,37.9843028979135,16.5469070781225,10.6633544765741,1.12401733590789
Small states,,1996,1.20338987436191,0,38.9310861222586,16.8384665359034,9.89836876732304,1.27832075072317
Small states,,1997,1.24204248143941,0,39.3442831880964,16.9113284162653,9.82133591804869,1.32110768569771
Small states,,1998,1.7581120750983,0,40.0357227935354,16.8130396531398,10.2877131984329,1.63704850451005
Small states,,1999,1.82255119592698,0,39.4833832918346,16.9621377610896,10.7092846975007,2.18836792342487
Small states,,2000,2.06590454170852,0,39.8388630676559,16.2727590145136,12.2938870391599,2.50591212310397
Small states,,2001,2.11379868415241,0,40.6673595900769,16.0559265402886,11.9346838227588,2.59360318821674
Small states,,2002,2.19172713510546,0,40.775353037741,16.2787649108465,12.2033059801477,2.31169535723755
Small states,,2003,1.89955085235129,0,41.0118081591408,16.1488697815626,11.4166553774594,2.12100386626435
Small states,,2004,1.67192604793268,0,41.5872023777783,16.1240088570147,11.0643700673621,2.22122842220662
Small states,,2005,2.78894572583994,0,43.584436198664,15.6182902133793,12.0779891127395,2.28804214264001
Small states,,2006,3.01026027409023,0,44.5154192544285,15.1369184554026,11.643012733342,3.07675013793549
Small states,,2007,2.52422075495995,0,44.9786562496572,12.9237025378393,11.4876406115499,3.70982664291439
Small states,,2008,2.883035405385,0,45.6897557055594,10.6035143791989,14.4856134437373,3.91691246595131
Small states,,2009,2.24387877428172,0,47.1350729458007,10.5240397921239,14.686551077796,4.63996639080318
Small states,,2010,2.38906921915831,0,47.1595619533912,9.51366651268814,13.7118706756166,4.54847579874819
Small states,,2011,2.44612701261018,0,48.7162147563574,9.31088113901359,12.3199718756854,4.8036262349084
Small states,,2012,2.24777860967585,0,50.338482404158,8.61921919428014,12.19802729089,5.28446735182309
Small states,,2013,2.46919478123472,0,49.5753519746383,8.17801522268787,12.5775637177895,4.99694494097461
Small states,,2014,3.40397749958618,0,51.1320072382859,7.74277491497075,11.6487620328659,4.89994099875749
Small states,,2015,3.76880210614126,,52.6627691845383,7.16842801251496,11.9110170896625,4.84120041598358
South Africa,ZAF,1971,99.7950482185664,0,0,0,0.204951781433565,0
South Africa,ZAF,1972,98.59874323734,0,0,0,1.40125676266004,0
South Africa,ZAF,1973,98.470259357043,0,0,0,1.52974064295698,0
South Africa,ZAF,1974,98.374544096953,0,0,0,1.62545590304701,0
South Africa,ZAF,1975,98.5045531017171,0,0,0,1.49544689828291,0
South Africa,ZAF,1976,97.59948587414,0,0,0.0365432596587616,2.36397086620127,0
South Africa,ZAF,1977,97.5635870174172,0,0,0.0161846544576273,2.42022832812519,0
South Africa,ZAF,1978,97.7277030865366,0,0,0.0153853436849082,2.25691156977845,0
South Africa,ZAF,1979,98.7063778580024,0,0,0.0189419262824798,1.27468021571511,0
South Africa,ZAF,1980,98.9631231619691,0,0,0.0343604410263666,1.00251639700458,0
South Africa,ZAF,1981,98.5236151193074,0,0,0.021996199056803,1.45438868163581,0
South Africa,ZAF,1982,99.128659294861,0,0,0.0176452794676167,0.853695425671361,0
South Africa,ZAF,1983,99.4740839814402,0,0,0.0346757814435032,0.491240237116296,0
South Africa,ZAF,1984,96.6464586721869,2.90181871950318,0,0.0377051604317611,0.414017447878161,0
South Africa,ZAF,1985,95.7696769082782,3.75926554631359,0,0.0297063316924122,0.441351213715838,0
South Africa,ZAF,1986,92.8524608073415,6.01067897525537,0,0.0286775550335937,1.10818266236959,0
South Africa,ZAF,1987,94.8034183493914,4.09498071036328,0,0.0278886313986149,1.07371230884667,0
South Africa,ZAF,1988,91.2554709132438,6.69461138970767,0,0.0325383761436282,2.01737932090495,0
South Africa,ZAF,1989,91.462543124692,6.83772794480039,0,0,1.69972893050764,0
South Africa,ZAF,1990,94.2806179520513,5.10868579375397,0,0,0.610696254194758,0
South Africa,ZAF,1991,93.3194004035745,5.49149610838858,0,0,1.1891034880369,0
South Africa,ZAF,1992,93.9792632393243,5.5697811786012,0,0,0.450955582074516,0
South Africa,ZAF,1993,95.7308737259245,4.18490894722573,0,0,0.0842173268497528,0
South Africa,ZAF,1994,93.8614553789969,5.38204947467157,0,0.160401391995471,0.59609375433611,0
South Africa,ZAF,1995,93.4076307712225,6.09609399021475,0,0.210916976389166,0.285358262173578,0
South Africa,ZAF,1996,93.4063840879015,5.90237398243574,0,0,0.661166138669447,0.0300757909933031
South Africa,ZAF,1997,92.8352763364364,6.08748808687197,0,0,1.00696015479846,0.0702754218932006
South Africa,ZAF,1998,92.3987701646679,6.7015185707106,0,0,0.785892369699538,0.113818894922002
South Africa,ZAF,1999,93.1344862340462,6.40498548063586,0,0,0.362235682709483,0.0982926026084961
South Africa,ZAF,2000,93.0628328930845,6.25971314058613,0,0,0.529742057477735,0.147711908851648
South Africa,ZAF,2001,93.7470277125276,5.14908273407214,0,0.00288221815509216,0.953533839642989,0.147473495602215
